,fips_state_county_code,Living Wage,Poverty Wage,Minimum Wage,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,5_year_unemployment_delta,population_2020,10_year_pop_delta,20_year_pop_delta,rucc_Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,"rucc_Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ","rucc_Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ","rucc_Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ","rucc_Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ","rucc_Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ","rucc_Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ","rucc_Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",total_crime_10k,less_than_hs_10k,hs_diploma_only_10k,some_college_or_associates_10k,bachelors_or_higher_10k,Employed_2019_10k,Unemployed_2019_10k
434,13119,26.23,10.44,7.25,47691.0,76.98304749,-0.56097561,23424.0,0.060677414,0.156226862,0,0,0,1,0,0,0,0,0,446.5505464480874,1173.155737704918,2605.4474043715845,1786.629098360656,1054.047131147541,4200.392759562841,156.25
435,13121,29.94,10.44,7.25,79235.0,127.901535,-0.492957746,1066710.0,0.158735625,0.307917443,1,0,0,0,0,0,0,0,0,77.35935727611066,488.27703874530096,1162.7340139306841,1443.6163530856559,3473.662007480946,5064.478630555634,189.170439950877
436,13123,26.9,10.44,7.25,57007.0,92.02098846,-0.506849315,31353.0,0.108193129,0.341764026,0,0,0,0,0,1,0,0,0,238.57366121264312,1300.0350843619428,2517.7813925302207,1840.015309539757,1454.0873281663635,3699.486492520652,138.1048065575862
437,13125,26.23,10.44,7.25,49350.0,79.66101837,-0.530864198,2884.0,-0.064243997,0.125243855,0,0,0,0,1,0,0,0,0,41.60887656033287,1539.528432732316,2895.284327323162,1820.388349514563,821.7753120665742,4257.975034674064,166.43550624133147
438,13127,27.2,10.44,7.25,58017.0,93.65132904,-0.533333333,84499.0,0.061198603,0.250355135,0,0,1,0,0,0,0,0,0,134.08442703463948,833.0276097941987,1869.3712351625463,2206.5349885797464,2089.0188049562717,4435.318761168771,159.76520432194465
439,13129,26.24,10.44,7.25,53373.0,86.15496063,-0.520547945,57544.0,0.042728228,0.30514856,0,0,0,0,0,0,0,1,0,294.9047685249548,1466.1823995551229,2314.229111636313,1878.0411511191437,972.8207979980536,4778.604198526345,172.04226331155292
440,13131,26.37,10.44,7.25,42603.0,68.76997375,-0.540540541,26236.0,0.048978449,0.109110125,0,0,0,0,0,1,0,0,0,152.84342125323982,1282.2076536057325,2528.5866747979876,1744.1683183412104,899.1462113127001,3926.2844945875895,139.88412867815217
441,13133,26.43,10.44,7.25,60973.0,98.42292023,-0.524390244,18915.0,0.182630987,0.316925433,0,0,0,0,0,1,0,0,0,280.2008987575998,1000.7930214115781,2268.5699180544543,1704.9960348929421,1826.0639703938673,3711.3402061855672,151.73143008194555
442,13135,29.94,10.44,7.25,72225.0,116.5859528,-0.491803279,957062.0,0.188423002,0.627288385,1,0,0,0,0,0,0,0,0,99.50243557888622,751.8426183465649,1359.4417080607107,1730.786511218709,2250.0005224321935,4966.344918093081,160.5643103581586
443,13137,26.6,10.44,7.25,51296.0,82.80226135,-0.5,46031.0,0.069468646,0.282772266,0,0,0,0,0,1,0,0,0,153.59214442440964,1341.0527687862527,2282.5921661488997,1682.9962416632268,1272.4033803306468,4079.64198040451,147.29204231930657
444,13139,28.01,10.44,7.25,66698.0,107.6642456,-0.508474576,203136.0,0.130518021,0.454972603,0,0,1,0,0,0,0,0,0,162.89579395085067,1334.2292848141146,1770.3902804032766,1716.3870510396976,1563.2876496534343,4914.540012602395,146.01055450535603
445,13141,26.23,10.44,7.25,31715.0,51.19451141,-0.512820513,8735.0,-0.073602715,-0.13369037,0,0,0,0,0,0,1,0,0,84.71665712650258,1949.627933600458,3252.43274184316,1693.1883228391528,649.1127647395535,2714.3674871207786,163.70921579851174
446,13143,27.54,10.44,7.25,49020.0,79.12832642,-0.575,29919.0,0.039576095,0.165978176,1,0,0,0,0,0,0,0,0,205.22076272602692,1248.7048363915906,2401.818242588322,2023.7975868177414,981.984692001738,4059.9618971222303,144.72408837193757
447,13145,27.23,10.44,7.25,74052.0,119.5351105,-0.483333333,34668.0,0.082563078,0.457679855,0,1,0,0,0,0,0,0,0,79.32387215876312,539.4023306795892,1635.2255682473751,2558.555440175378,2164.243682935272,4732.029537325488,153.16718587746627
448,13147,26.34,10.44,7.25,50647.0,81.75463867,-0.52,25828.0,0.024392179,0.123884948,0,0,0,0,0,1,0,0,0,103.763357596407,1336.533994114914,2666.48598420319,2082.236332662227,1132.1046925816943,4334.443239894688,160.29115688400188
449,13149,29.94,10.44,7.25,48984.0,79.07022095,-0.569620253,11412.0,-0.035659963,0.039344262,1,0,0,0,0,0,0,0,0,339.99298983526114,1442.3413950227832,3199.2639327024185,1832.2818086225027,617.7707676130389,4425.166491412549,155.97616543988784
450,13151,29.94,10.44,7.25,72927.0,117.7191315,-0.493150685,240712.0,0.180412118,1.014360073,1,0,0,0,0,0,0,0,0,95.17597793213466,530.2186845691116,1914.736282362325,1881.1691980457977,1721.1439396457176,4676.750639768687,177.8058426667553
451,13153,27.98,10.44,7.25,65641.0,105.9580307,-0.5,163633.0,0.169642602,0.477632292,0,0,1,0,0,0,0,0,0,208.88207146480232,518.7828860926586,1660.4841321738281,2222.351237219876,1738.5246252284076,4202.697499893054,149.29751333777418
452,13155,26.23,10.44,7.25,42317.0,68.30831146,-0.510416667,9666.0,0.013420004,-0.025408348,0,0,0,0,0,0,1,0,0,199.6689426857025,1196.979102007035,2593.6271466997723,1687.3577488102628,975.5845230705567,3355.0589695841095,165.52865714876887
453,13157,27.08,10.44,7.25,66645.0,107.5786896,-0.542372881,75907.0,0.254972307,0.8241613,0,0,0,0,0,0,0,1,0,89.84678619890128,963.0205382902762,1941.981635422293,1765.0546062945446,1371.151540701121,4839.342880103284,136.61454147838802
454,13159,29.94,10.44,7.25,59207.0,95.57223511,-0.52238806,14588.0,0.049496403,0.275063369,1,0,0,0,0,0,0,0,0,251.57663833287637,1139.2925692349877,2519.8793528927886,2012.6131066630107,939.1280504524266,4631.889224019742,153.55086372360844
455,13161,26.23,10.44,7.25,40603.0,65.54156494,-0.426829268,14779.0,-0.019179719,0.166180068,0,0,0,0,0,0,1,0,0,167.80567020772716,1366.8042492726165,2546.8570268624403,1995.3988767846267,677.9890385005751,3992.1510251031873,194.87110088639287
456,13163,26.23,10.44,7.25,35379.0,57.1089592,-0.566371681,15709.0,-0.072120496,-0.088752248,0,0,0,0,0,1,0,0,0,212.6169711630276,1598.4467502705454,2831.497867464511,1676.7458145012413,669.6798013877394,4019.3519638423836,204.97803806734993
457,13165,26.23,10.44,7.25,32808.0,52.95883942,-0.48,8674.0,0.040047962,0.012017268,0,0,0,0,0,1,0,0,0,73.78372146645147,1397.2792252709246,3018.21535623703,1793.8667281531011,531.4733686880331,3508.1853816001844,191.3765275536085
458,13167,26.23,10.44,7.25,37771.0,60.97013855,-0.569767442,9189.0,-0.079258517,0.077762139,0,0,0,0,0,0,1,0,0,0.0,1884.862335401023,3484.601153553161,1521.3842637936664,693.2201545325934,4270.3232125367285,165.41517031232996
459,13169,27.09,10.44,7.25,56819.0,91.71751404,-0.476190476,28347.0,-0.011231644,0.196530328,0,0,1,0,0,0,0,0,0,329.8409002716337,754.9299749532579,2718.453451864395,2099.3403181994568,1356.7573288178644,4694.676685363531,158.39418633365082
460,13171,27.05,10.44,7.25,57402.0,92.65859222,-0.583333333,18500.0,0.009990719,0.159438456,1,0,0,0,0,0,0,0,0,141.0810810810811,850.2702702702702,2588.6486486486488,2086.4864864864867,1038.918918918919,4260.0,176.75675675675677
461,13173,26.72,10.44,7.25,42667.0,68.87328339,-0.49382716,9877.0,-0.019944433,0.363096881,0,0,1,0,0,0,0,0,0,252.10084033613447,1389.0857547838411,2625.2910802875367,1778.880226789511,1142.0471803179103,3672.167662245621,155.9177888022679
462,13175,26.23,10.44,7.25,42018.0,67.82566833,-0.505376344,49570.0,0.023454598,0.104968681,0,0,0,0,0,0,0,0,1,222.91708694775065,902.9655033286261,2761.1458543473877,1699.4149687310871,1039.3383094613678,3763.9701432317934,183.37704256606818
463,13177,26.87,10.44,7.25,72425.0,116.9087982,-0.507936508,33163.0,0.171920277,0.339053541,0,0,1,0,0,0,0,0,0,212.586316075144,533.1242649941199,1735.97081084341,2081.536652293218,1479.9626089316407,4424.509242227784,140.8195880951663
464,13179,27.94,10.44,7.25,51410.0,82.98628235,-0.493506494,65256.0,0.028414732,0.058302655,0,0,1,0,0,0,0,0,0,100.06742675003063,506.0071104572759,1716.470516121123,2223.703567488047,994.2380777246537,3825.7018511707734,154.00882677454948
465,13181,26.38,10.44,7.25,45299.0,73.12187195,-0.530120482,7690.0,-0.038269135,-0.076830732,0,1,0,0,0,0,0,0,0,31.209362808842656,1338.1014304291286,2973.9921976592977,1994.7984395318597,1188.5565669700911,4436.931079323797,182.05461638491548
466,13183,26.45,10.44,7.25,52051.0,84.02098846,-0.486486486,16168.0,0.117809735,0.573834323,0,0,1,0,0,0,0,0,0,253.58733300346364,894.3592281048985,2516.6996536368138,2570.509648688768,1263.6071251855515,4967.837704106878,193.59228104898565
467,13185,26.72,10.44,7.25,46450.0,74.97982025,-0.506849315,118251.0,0.082557469,0.283648679,0,0,1,0,0,0,0,0,0,271.7101758124668,769.6340834326983,1808.948761532672,1723.1989581483454,1457.9157892956507,4213.072193892652,158.1381975628113
468,13187,27.61,10.44,7.25,57078.0,92.1355896,-0.484375,33488.0,0.117533204,0.591559337,0,0,0,0,0,1,0,0,0,18.812709030100336,929.5867176301958,1850.5136168179647,1707.1786908743431,1609.531772575251,4895.484949832776,164.83516483516485
469,13189,27.65,10.44,7.25,44473.0,71.78853607,-0.47,21632.0,-0.011108571,0.017354089,0,1,0,0,0,0,0,0,0,100.7766272189349,1084.5044378698226,2717.2707100591715,1808.8942307692307,914.8483727810651,3833.6723372781066,214.03476331360946
470,13191,27.2,10.44,7.25,46682.0,75.35431671,-0.53164557,10975.0,-0.234284518,0.012547283,0,0,1,0,0,0,0,0,0,439.1799544419134,1494.3052391799545,3765.831435079727,3039.6355353075173,1774.9430523917995,5353.9863325740325,205.92255125284737
471,13193,26.23,10.44,7.25,34634.0,55.90637589,-0.601694915,12082.0,-0.180325645,-0.139519977,0,0,0,0,0,1,0,0,0,54.62671743088893,2082.4366826684322,2742.095679523258,2369.640787949015,691.110743254428,3727.031948352922,182.91673563979472
472,13195,27.65,10.44,7.25,52326.0,84.46488953,-0.52238806,30120.0,0.071123755,0.171756468,0,0,1,0,0,0,0,0,0,200.199203187251,1126.8260292164675,2660.0265604249666,1662.3505976095619,1239.707835325365,4314.741035856574,140.4382470119522
473,13197,27.23,10.44,7.25,41190.0,66.48910522,-0.441558442,7498.0,-0.142301533,0.051170615,0,1,0,0,0,0,0,0,0,92.02453987730064,1789.8106161643104,2864.76393704988,2333.9557215257405,1082.9554547879434,4202.453987730061,190.7175246732462
474,13199,27.49,10.44,7.25,43571.0,70.33252716,-0.520408163,20613.0,-0.06270462,-0.085735829,1,0,0,0,0,0,0,0,0,310.4836753505069,1457.8178819191774,2858.390336195605,2123.4172609518264,747.5864745548926,4114.393829136952,200.8441274923592
475,13201,26.51,10.44,7.25,41769.0,67.42372894,-0.476190476,6000.0,-0.020408163,-0.057788945,0,0,0,1,0,0,0,0,0,46.66666666666667,1191.6666666666667,2500.0,2198.333333333333,958.3333333333334,4518.333333333333,155.0
476,13205,26.23,10.44,7.25,37383.0,60.34382629,-0.417721519,21755.0,-0.074176526,-0.090700104,0,0,0,0,0,1,0,0,0,289.1289358768099,1596.4146173293495,2768.5589519650657,1959.5495288439438,680.3033785336704,3721.9030108021143,180.6481268673868
477,13207,26.72,10.44,7.25,70488.0,113.7820816,-0.507462687,27957.0,0.058015441,0.285320215,0,0,1,0,0,0,0,0,0,98.36534678255892,976.141932253103,2269.1991272311047,1744.822405837536,1827.4492971348857,4504.059806130844,155.9537861716207
478,13209,26.23,10.44,7.25,43657.0,70.47135162,-0.5,8610.0,-0.056231503,0.045664319,0,0,0,0,1,0,0,0,0,30.197444831591174,1279.9070847851335,2668.989547038327,1938.4436701509871,1121.9512195121952,4321.718931475029,238.09523809523807
479,13211,28.15,10.44,7.25,67089.0,108.2954025,-0.515151515,20097.0,0.124748153,0.296664301,1,0,0,0,0,0,0,0,0,42.79245658556003,787.1821664925113,2298.8505747126437,1972.931283276111,1320.0975269940786,4519.082450116933,149.7735980494601
480,13213,26.54,10.44,7.25,50061.0,80.80871582,-0.446808511,39973.0,0.008705965,0.095120682,0,0,1,0,0,0,0,0,0,180.12158206789582,1938.3083581417457,2479.673779801366,1538.0381757686437,666.7000225151977,3705.5012133189903,203.38728641833237
481,13215,27.23,10.44,7.25,47035.0,75.9241333,-0.447058824,206922.0,0.089722727,0.111211355,0,1,0,0,0,0,0,0,0,471.2403707677289,734.4313316128782,1681.358192942268,2145.83272924097,1582.7703192507322,3584.877393413943,176.3949700853462
482,13217,29.94,10.44,7.25,58222.0,93.9822464,-0.512195122,112483.0,0.125302627,0.816996737,1,0,0,0,0,0,0,0,0,134.33141007974538,823.2355111439061,2080.136553968155,2037.196731950606,1217.5173137274078,4514.371060515811,187.05048762924173
483,13219,27.65,10.44,7.25,100878.0,162.8377686,-0.490196078,41799.0,0.274049012,0.621876455,0,0,1,0,0,0,0,0,0,107.89731811765832,326.32359625828366,1153.1376348716476,1365.5829086820258,3125.1943826407332,4672.599822962272,125.12261058877006
484,13221,27.65,10.44,7.25,54346.0,87.72558594,-0.5,14825.0,-0.004966776,0.175654243,0,0,1,0,0,0,0,0,0,342.6644182124789,1433.3895446880272,2750.0843170320404,1683.6424957841484,1207.4198988195615,4592.242833052276,156.49241146711637
485,13223,29.94,10.44,7.25,76580.0,123.6158218,-0.516129032,168661.0,0.185049605,1.06654414,1,0,0,0,0,0,0,0,0,122.07920028933778,651.6622099951974,2015.9372943359758,2074.4570469758864,1388.1691677388371,5042.540954933269,157.00132217880838
486,13225,26.77,10.44,7.25,49815.0,80.41162109,-0.557894737,27981.0,0.010326774,0.180533288,0,0,1,0,0,0,0,0,0,412.4227154140309,1074.3004181408814,1883.4208927486509,2059.611879489654,1297.666273542761,4074.9079732675746,178.33529895286085
487,13227,29.94,10.44,7.25,66183.0,106.8329315,-0.537313433,33216.0,0.128605892,0.442793849,1,0,0,0,0,0,0,0,0,102.36030828516375,1008.8511560693642,2165.221579961464,2111.3318882466283,1592.0038535645472,4508.971579961464,144.50867052023122
488,13229,26.23,10.44,7.25,46701.0,75.38498688,-0.533333333,19716.0,0.051071543,0.261904762,0,0,0,0,0,1,0,0,0,191.72245891661595,1092.006492189085,2811.422195171434,1845.201866504362,825.7252992493407,4255.427064313248,154.18949076891863
489,13231,29.94,10.44,7.25,74905.0,120.9120255,-0.557142857,18889.0,0.057082097,0.403343239,1,0,0,0,0,0,0,0,0,84.70538408597596,781.9365768436656,2760.3367039017417,1935.5180263645507,1128.1698342950924,4612.208163481391,148.23442215045796
490,13233,26.79,10.44,7.25,47896.0,77.31396484,-0.525641026,42853.0,0.033224834,0.124691617,0,0,0,0,0,0,0,1,0,218.88782582316293,1362.3316920635662,2430.6349613796,1743.63521807108,880.4517770051106,4173.336755886403,161.4822766200733
491,13235,26.23,10.44,7.25,42274.0,68.23889923,-0.487179487,9855.0,-0.179433805,0.026134944,0,0,1,0,0,0,0,0,0,221.20750887874172,1604.261796042618,3115.169964485033,2638.2546930492135,1114.1552511415525,3962.4556062912225,163.36884830035515
492,13237,27.06,10.44,7.25,62282.0,100.5359192,-0.516483516,22047.0,0.0390706,0.174336849,0,0,0,0,0,1,0,0,0,102.96185422052886,883.1133487549326,2674.7403274821972,1894.5888329477934,1662.8112668390258,3608.6542386719284,167.82328661495896
493,13239,26.23,10.44,7.25,35522.0,57.33979034,-0.380952381,2235.0,-0.110624751,-0.139060092,0,0,0,0,1,0,0,0,0,0.0,2774.0492170022376,2782.997762863535,1740.4921700223713,554.8098434004474,3445.190156599552,187.91946308724832
494,13241,26.54,10.44,7.25,46639.0,75.28490448,-0.56097561,16883.0,0.037294175,0.122913203,0,0,0,0,0,0,1,0,0,233.96315820647987,1144.9386957294319,2487.1172185038204,2069.5374044897235,1817.8048924954096,4179.944322691465,156.37031333293845
495,13243,26.43,10.44,7.25,33505.0,54.0839386,-0.494845361,6425.0,-0.167638295,-0.17533051,0,0,0,0,0,1,0,0,0,0.0,1858.365758754864,2608.5603112840467,2076.264591439689,750.1945525291828,3783.6575875486383,194.55252918287937
496,13245,27.65,10.44,7.25,44810.0,72.33252716,-0.459770115,206607.0,0.030207082,0.035354193,0,1,0,0,0,0,0,0,0,18.537610051934347,1013.2764136742704,2004.6755434230204,2003.4655166572286,1368.2014646163973,3939.3631387126284,193.02346967914931
497,13247,29.94,10.44,7.25,60281.0,97.30589294,-0.506329114,93570.0,0.098046119,0.331161441,1,0,0,0,0,0,0,0,0,132.41423533183712,709.6291546435823,1986.106658116918,1952.9763813187985,1661.0024580527945,4579.672972106445,187.45324356097038
498,13249,26.23,10.44,7.25,51129.0,82.53268433,-0.486842105,4547.0,-0.09241517,0.209308511,0,0,0,1,0,0,0,0,0,175.94018033868485,925.885199032329,2599.516164504069,2940.4002639102705,994.0620189135693,4772.377391686827,193.53419837255333
499,13251,26.23,10.44,7.25,42331.0,68.33090973,-0.45,14067.0,-0.036044679,-0.084000781,0,0,0,0,0,1,0,0,0,206.15625222151127,1143.1008743868629,2868.4154403924076,1835.5015283998011,1064.1927916400084,3464.8468045780905,202.60183407976115
500,13253,26.53,10.44,7.25,38618.0,62.33736801,-0.547368421,9147.0,0.047886356,-0.023173857,0,0,0,0,0,1,0,0,0,223.0239422761561,919.4271345796435,2507.926095987755,2066.2512299114464,1061.5502350497432,3248.0594730512735,147.5893735651033
501,13255,29.94,10.44,7.25,49237.0,79.47861481,-0.568421053,67306.0,0.050458071,0.151297446,1,0,0,0,0,0,0,0,0,810.3289454134847,1200.1901762101447,2634.980536653493,1604.4631979318337,1176.26957477788,4093.9886488574566,176.2101447122099
502,13257,26.23,10.44,7.25,45416.0,73.31073761,-0.493506494,26784.0,0.023266476,0.052747426,0,0,0,0,0,0,1,0,0,289.35185185185185,1166.7413381123058,2511.574074074074,1460.200119474313,1367.9808841099164,3890.0089605734765,156.43667861409799
503,13259,26.23,10.44,7.25,34566.0,55.79661179,-0.413333333,5314.0,-0.12281281,0.011612412,0,0,0,1,0,0,0,0,0,54.57282649604818,2935.6417011667295,3351.524275498683,1795.2578095596539,1119.6838539706437,4493.789988709071,205.11855476100865
504,13261,26.65,10.44,7.25,40250.0,64.97174835,-0.484210526,29616.0,-0.097595905,-0.108703503,0,0,0,0,0,1,0,0,0,506.482982171799,1192.9362506753107,2227.84981091302,1833.4683954619125,1173.0145867098865,4136.9529983792545,211.03457590491627
505,13263,26.28,10.44,7.25,41045.0,66.25504303,-0.430379747,5733.0,-0.164894392,-0.119760479,0,0,0,1,0,0,0,0,0,26.16431187859759,1449.5028780743066,3734.519448805163,2021.6291644863074,994.2438513867086,4707.831850688994,223.2687946973661
506,13265,26.38,10.44,7.25,37046.0,59.79983902,-0.536363636,1559.0,-0.092020967,-0.249036609,0,0,0,1,0,0,0,0,0,0.0,2296.3438101347015,3656.189865298268,1327.7742142398974,641.4368184733804,3322.6427196921104,179.6023091725465
507,13267,26.23,10.44,7.25,41457.0,66.92009735,-0.442857143,22842.0,-0.104937304,0.023662275,0,0,0,0,0,1,0,0,0,200.9456264775414,1892.12853515454,2984.4146747220034,1920.5848874879607,1030.5577445057352,4108.2216968741795,165.48463356973994
508,13269,26.23,10.44,7.25,28234.0,45.57546234,-0.59223301,7816.0,-0.1223894,-0.113329552,0,0,0,1,0,0,0,0,0,130.50153531218015,1557.0624360286592,2717.502558853633,2050.921187308086,914.7901740020471,3720.57318321392,163.76663254861822
509,13271,26.23,10.44,7.25,36264.0,58.53752899,-0.040816327,12477.0,-0.243818182,0.05603047,0,0,0,0,0,0,1,0,0,2.40442414041837,2869.2794742325877,4564.398493227539,1395.3674761561272,835.9381261521199,3120.141059549571,324.59725895647995
510,13273,26.87,10.44,7.25,37122.0,59.92251968,-0.37037037,9185.0,-0.013955985,-0.162181885,0,0,1,0,0,0,0,0,0,207.94774088187265,1469.7876973326074,2111.050626020686,2213.3913990201413,732.7163854109963,3666.8481219379423,198.14915623298856
511,13275,27.15,10.44,7.25,47978.0,77.44632721,-0.545454545,45798.0,0.024105546,0.070271786,0,0,0,0,0,0,0,1,0,341.2812786584567,1005.0657233940346,2092.886152233722,1897.4627713000566,1640.6829992576095,3566.531289575964,149.13314991921044
512,13277,26.23,10.44,7.25,47764.0,77.10089111,-0.534246575,41344.0,0.030559848,0.077340004,0,0,0,0,0,0,0,0,1,140.5282507739938,1127.6122291021672,2162.8289473684213,1817.6760835913315,1129.7890866873065,4749.903250773994,165.68304953560371
513,13279,26.23,10.44,7.25,41442.0,66.89588165,-0.494949495,27030.0,-0.007089593,0.034324417,0,0,0,0,0,0,1,0,0,164.63189049204587,1291.8978912319644,2436.9219385867555,1714.0214576396595,1048.8346281908991,4224.56529781724,220.49574546799852
514,13281,26.64,10.44,7.25,49023.0,79.13317108,-0.467391304,12493.0,0.193104766,0.341602234,0,0,0,0,1,0,0,0,0,175.29816697350518,684.3832546225887,2030.7372128391899,2033.939005843272,2041.943488353478,3025.6943888577603,156.08740894901143
515,13283,26.23,10.44,7.25,37478.0,60.49717331,-0.5,6406.0,-0.069571532,-0.062902282,0,0,0,0,0,0,1,0,0,433.9681548548237,1931.0021854511394,3001.8732438339057,1506.4002497658446,910.0842959725259,4035.2794255385575,224.78926006868562
516,13285,27.2,10.44,7.25,47296.0,76.3454361,-0.567567568,69426.0,0.035528906,0.181658809,0,0,0,0,0,0,0,1,0,194.30760810071155,1093.1063290409934,2313.254400368738,1927.2318727854117,1251.8364877711522,5299.8876501598825,176.87897905683752
517,13287,26.23,10.44,7.25,35400.0,57.1428566,-0.525,9006.0,0.008510638,-0.051400885,0,0,0,0,0,1,0,0,0,49.96668887408394,1161.4479236064844,2349.544747945814,1944.2593826337998,721.7410615145459,3439.9289362647123,137.68598711969798
518,13289,27.09,10.44,7.25,44079.0,71.15254211,-0.491071429,8022.0,-0.110938712,-0.243278936,0,0,1,0,0,0,0,0,0,147.09548740962353,1987.0356519571178,2963.101470954874,1842.433308401895,905.0112191473448,3363.251059586138,201.94465220643232
519,13291,26.36,10.44,7.25,57049.0,92.08878326,-0.515151515,24632.0,0.153399513,0.424968182,0,0,0,0,1,0,0,0,0,134.78402078596946,807.0802208509256,2506.089639493342,2394.8522247482947,1659.223773952582,4129.181552452094,135.59597271841508
520,13293,26.49,10.44,7.25,40926.0,66.06295776,-0.595505618,27700.0,0.020145104,-0.002197327,0,0,0,0,0,1,0,0,0,205.41516245487367,1146.9314079422381,2485.198555956679,1976.1732851985557,864.2599277978339,3972.924187725632,149.81949458483754
521,13295,27.53,10.44,7.25,47548.0,76.75222015,-0.486111111,67654.0,-0.016027692,0.106542362,0,1,0,0,0,0,0,0,0,241.52304372247025,1293.1977414491382,2528.3057912318563,2161.2912761994858,1192.834126585272,4475.71466579951,170.42599107222043
522,13297,29.94,10.44,7.25,67007.0,108.1630325,-0.507692308,96673.0,0.154056442,0.594290615,1,0,0,0,0,0,0,0,0,272.46490747157947,825.670042307573,2268.6789486206076,1835.5693937293763,1368.9447932721648,4629.213948051679,151.64523703619417
523,13299,26.23,10.44,7.25,37642.0,60.76190567,-0.518987342,36251.0,-0.001679885,0.021241232,0,0,0,0,0,0,0,0,1,328.5426608921133,1256.5170615983006,2648.2028081983945,1824.2255386058314,1023.4200435850045,4116.300239993379,161.37485862458965
524,13301,26.23,10.44,7.25,37313.0,60.23083115,-0.505154639,5215.0,-0.10610216,-0.173403075,0,0,0,1,0,0,0,0,0,19.175455417066157,2003.8350910834133,2972.195589645254,1578.1399808245446,922.339405560882,5041.227229146692,256.95110258868647
525,13303,26.23,10.44,7.25,41674.0,67.27037811,-0.481481481,19988.0,-0.056591306,-0.057036373,0,0,0,0,0,0,1,0,0,126.07564538723234,1336.8020812487493,3188.9133480088058,1733.0398238943365,881.5289173504102,3383.5301180708425,150.09005403241946
526,13305,26.23,10.44,7.25,47382.0,76.48426056,-0.534090909,30144.0,0.001495066,0.134469911,0,0,0,0,0,1,0,0,0,138.3359872611465,1104.0339702760086,2788.282908704883,1890.26008492569,860.8678343949044,3665.7377919320593,156.91348195329087
527,13307,26.23,10.44,7.25,41547.0,67.06537628,-0.418604651,2348.0,-0.161128975,-0.017573222,0,0,0,1,0,0,0,0,0,0.0,1656.7291311754684,3249.5741056218058,1912.2657580919933,1171.2095400340716,4160.98807495741,217.20613287904598
528,13309,26.23,10.44,7.25,35927.0,57.99354172,-0.403225806,7471.0,0.006737636,0.210858995,0,0,0,0,1,0,0,0,0,1.3385089010841922,1390.7107482264757,3666.1758800696025,1219.381608887699,983.8040422968813,2077.3658144826663,165.97510373443984
529,13311,26.71,10.44,7.25,54786.0,88.43583679,-0.548387097,28003.0,0.031646036,0.401832199,0,0,0,0,0,1,0,0,0,173.1957290290326,1108.0955611898726,2314.7519908581226,2361.175588329822,1703.031818019498,5754.02635431918,163.1968003428204
530,13313,26.75,10.44,7.25,53115.0,85.7385025,-0.417721519,102864.0,0.002582871,0.231004895,0,0,1,0,0,0,0,0,0,314.4929226940426,1993.3115570073107,1922.1496344688132,1586.949758904962,1026.2093638201898,4076.15881163478,194.62591382796703
531,13315,26.23,10.44,7.25,38261.0,61.76109695,-0.510869565,8766.0,-0.052836305,0.016347826,0,0,0,1,0,0,0,0,0,67.30549851699749,1298.197581565138,3308.236367784622,1771.6176135067305,884.0976500114077,2958.0196212639744,138.0333105179101
532,13317,26.42,10.44,7.25,39716.0,64.1097641,-0.494623656,9565.0,-0.097045219,-0.106575752,0,0,0,0,0,1,0,0,0,260.3240982749608,1181.3904861474125,3186.6178776790384,1877.679038159958,997.3863042341872,3798.2226868792472,187.14061683220075
533,13319,26.23,10.44,7.25,43902.0,70.86682892,-0.563218391,8877.0,-0.071734811,-0.129876495,0,0,0,1,0,0,0,0,0,533.9641770868537,1096.0910217415794,3539.4840599301565,1637.9407457474372,763.7715444406894,4391.123127182606,174.60853892080658
534,13321,26.87,10.44,7.25,43142.0,69.64002991,-0.506329114,20784.0,-0.041284192,-0.05651641,0,0,1,0,0,0,0,0,0,261.25866050808315,1171.0931485758276,2921.478060046189,1999.133949191686,751.5396458814473,4184.468822170901,171.28560431100848
535,15001,32.73,12.01,10.1,64929.0,77.54197693,-0.41509434,200629.0,0.084018176,0.349755451,0,0,0,0,0,0,0,0,1,77.15734016518051,542.5935433063016,2130.1506761235914,2312.626788749383,2076.270130439767,4417.00850824158,142.95042092618715
536,15003,38.15,12.01,10.1,86946.0,103.8359604,-0.425,1016508.0,0.066408451,0.160186678,0,1,0,0,0,0,0,0,0,132.96501355621402,546.1245755075219,1737.99911068088,2077.179913980018,2348.894450412589,4356.109346901352,104.13100536346
537,15007,36.08,12.01,10.1,73029.0,87.21546936,-0.47826087,73298.0,0.092516135,0.253814574,0,0,0,0,0,0,0,0,1,0.0,524.161641518186,2089.1429506944255,2317.662146306857,2034.025485006412,4902.725858822887,122.10428661082159
